151067,350907
153162,349835
144737,347720
148134,351944
149121,352584
151337,351610
144718,348717
151491,353047
146165,346763
150209,350475
152063,354600
151034,349507
153424,347687
153181,356433
147942,349017
150813,351471
147014,347173
145820,350487
152925,351762
150000,350014
149826,351009
152881,354078
151880,345770
151107,350758
153954,344130
152940,350383
150758,356150
147817,352743
147940,349772
153770,349313
144903,351152
149923,353318
143837,349430
153227,355403
152725,347705
150004,343715
149776,347623
142138,348587
151838,349011
143067,346641
142666,353474
150253,344940
147001,348153
151301,347080
152141,348722
152712,348175
147814,351287
151421,346866
150318,347450
152612,350579
151695,353580
152839,344449
149583,355621
149535,347190
153187,352357
143284,352631
148404,354003
145982,347970
148790,349956
152051,349694
152611,348355
146790,350534
148510,350979
150433,348935
149077,350324
150954,358508
151265,350103
147059,351941
149441,348489
143258,347665
153622,349274
148011,351577
146193,347097
149197,344090
145482,349716
149934,348620
148227,350704
156887,350955
153600,352654
142104,352045
151396,345969
145579,344761
149193,351500
150520,351016
152365,347281
149137,353807
154985,350602
148479,350237
151036,350965
152102,352583
150269,354824
152786,349454
151022,344657
147520,352941
144291,346510
155877,354501
148088,347954
150327,354726
151781,347642
150359,346535
147139,352725
148521,345563
149605,352102
154677,351845
147278,349277
152481,349174
150976,356572
149260,348748
146658,349067
149101,346956
149726,347413
145353,347699
150608,355440
147400,348512
149702,347799
151063,348696
147139,351962
149088,345769
151107,352084
144195,345231
153276,349916
157667,345018
153034,351990
149001,352080
151355,347972
146724,350672
155938,351106
152975,353945
152490,350653
147230,352994
151012,349734
148235,347784
149015,349782
148197,349193
146756,352450
147126,349536
149336,347287
144628,348976
151921,353932
149627,348657
152211,348149
150853,353181
151563,350475
145310,348390
146774,347353
148586,345202
150347,350517
153569,349359
149083,350912
153989,345816
151503,354309
153713,351904
150401,345111
147923,353118
145315,347683
150492,351000
152588,350949
149075,347144
148290,340826
149024,351587
146532,348577
148441,347963
149428,351261
150145,347844
149798,352092
151933,350668
150346,346915
155736,353207
150987,351592
155706,354510
147713,346963
151665,347350
149177,350904
151898,352289
151878,352793
143087,349329
145804,348838
145443,351598
151271,356308
154649,353248
148967,350163
152569,348449
151725,351745
146674,348144
151257,350876
147622,352211
154795,353388
149897,351840
155173,354853
148656,355690
151864,344216
149801,344384
143606,346458
146894,343403
151937,349070
149826,348924
146462,350434
148019,350702
150789,347920
146860,347127
153083,352805
147974,348596
155720,346258
146585,349691
150630,350705
145190,348226
147712,351859
148124,350523
151269,349457
152979,350159
150950,351537
148820,348493
152579,346939
152526,349763
150380,350444
151806,351784
151305,350036
146879,348249
152402,352117
147922,349435
148090,352348
150560,349773
149028,349883
149583,349669
151883,347290
153310,347414
149374,346913
151036,355719
149246,349295
150726,353032
151391,351238
148049,355655
150869,353004
151901,346330
150292,349000
155470,353353
148076,350714
147669,356894
144466,349296
152879,345405
152742,351671
149747,347106
152841,350440
150581,353450
150920,351062
150357,350979
151391,349519
150321,349571
158814,350557
146311,340824
144136,350651
146393,352755
146543,345571
148629,345074
149467,351901
149309,345188
151712,344887
151231,352606
152376,348179
155623,354479
153868,346321
145942,347661
142635,350024
152852,352014
144195,350891
150211,350624
150112,349288
157043,348882
149781,351490
148396,348622
150746,351401
150777,353500
150222,342945
148075,355485
146134,347625
151001,354242
145753,354457
146736,345052
154210,350978
148675,360774
149556,349280
152845,351815
149051,350946
153255,354315
148909,353322
153203,347342
151990,348819
149326,351013
147262,349542
146701,357646
149146,351295
148614,351238
148708,347235
153110,346197
149059,352405
153617,349741
148319,351874
153076,347691
148348,352654
150558,344350
153070,355236
148691,352533
148614,350208
156335,346980
153007,349050
148634,350664
152052,354005
148861,346634
152232,354298
154477,359157
144926,347934
153254,351800
154610,348393
150150,344613
155522,355179
150491,352233
146088,348002
143064,349663
148946,349171
152256,345626
151004,341031
151308,349981
148175,348362
150455,348231
144818,346820
147596,344042
147411,348099
151644,350672
149955,346655
146346,351052
149970,349139
147819,349463
147892,345293
152733,347868
150359,351326
151260,347641
152795,350788
150570,356280
151742,352676
152160,353480
153702,357797
151505,353849
154466,351698
150071,356147
149849,347138
155380,348392
148388,356189
149991,351429
152909,350158
150474,351489
154443,349613
153270,349408
150922,348875
147541,348011
151792,347210
145628,349374
150773,348269
152557,354792
150674,350808
152782,353492
156447,350205
152922,350036
150844,354043
152029,354824
151346,350238
145842,354910
148683,351365
153873,351547
149862,356883
151842,355016
146817,352536
150204,351286
151898,348496
145695,349207
151099,355843
149425,343582
147029,347699
149881,349394
144003,349867
143271,343714
146278,351292
146868,351983
146291,346671
144544,348639
150911,346273
144959,354607
150349,351210
152489,349459
149993,347087
150294,350340
148804,355180
145311,350397
149861,351098
153038,346527
155497,351072
148640,352306
144854,345139
150526,353603
151190,357876
149282,345026
146367,343134
156402,350412
142539,351642
148387,349582
145821,349083
147988,349819
151005,346751
150437,344871
147752,354751
152457,351166
151968,346460
152047,353590
148654,345783
153316,349948
152089,352540
157933,348148
153363,349237
153659,350459
150168,356160
145926,351037
148826,348626
147604,349051
148217,348940
151756,354287
148239,348929
147169,347226
148706,350628
149491,349651
151294,352625
146988,352718
151003,353521
150247,352061
154188,352409
149326,355921
149575,346308
146296,348537
145619,344229
150982,352991
149211,349989
151593,349217
147177,344303
156035,351181
150387,349221
153311,346068
149282,346286
149486,347551
152182,349431
151757,344988
146457,349073
145153,351453
146528,348468
145523,347356
150188,350976
148700,353334
148836,348478
145696,348101
152465,345729
151390,347063
149717,351878
153229,349965
147236,352129
151311,352239
151102,351293
151104,352523
147694,354563
151034,351918
148372,351177
147165,349581
146195,345711
153282,348739
147325,350758
149453,346448
146178,351091
149060,350921
139779,349293
146563,350605
145489,349624
146792,349610
149326,349905
148971,352822
156149,350330
148192,341509
149209,348391
145037,350120
148490,352869
145769,353920
150096,347047
152698,352664
151278,350876
147784,349123
144844,349562
154617,350373
156483,351090
150381,350786
146870,347574
153788,347091
148126,352851
148514,349160
152803,354731
145620,346654
143812,347512
151330,354605
151267,354556
150301,346792
151571,350807
153422,354562
153069,354500
148202,345777
152561,355348
150548,352137
148401,350555
146226,348913
152046,347165
148882,350187
150147,349207
147492,357018
145097,350108
150543,349509
149803,349936
153792,348451
152535,356772
153331,352337
147632,349999
147039,353238
145987,349494
151575,349850
158820,349131
152301,348293
147555,354804
152646,352683
146432,349917
145495,354912
152269,350301
147540,350667
150999,345632
154448,351940
151268,345573
152940,347184
144922,352479
152092,351314
156763,347932
151711,348918
145127,350320
149358,350628
148419,344457
151211,346327
151303,344552
151282,349900
148850,344470
148105,352019
148136,346650
152699,346789
144140,355048
149344,356738
150855,347508
147936,349677
151509,356327
149774,348278
147033,355107
150510,352630
149152,350090
148704,348759
147751,355102
150194,352257
144162,347425
148740,351110
148281,347066
147116,350180
152064,355026
147678,351441
151710,347781
153086,351403
149504,347755
150878,356441
152022,344558
149744,347899
151710,352598
146007,347020
153511,350407
146871,351747
144217,353379
154378,347521
149802,349446
151420,348658
148851,349526
146773,350840
140282,347082
151980,352716
149093,351252
149376,348451
151283,350997
145512,352648
147693,352894
153628,352465
151891,349985
145948,347644
143033,350008
148194,348353
150677,349023
152980,353208
150296,354583
146451,351520
150968,356557
146293,344818
146961,349768
147933,350093
146112,354691
149143,351492
147154,348696
149097,351653
148538,351875
148704,350445
148408,343461
153900,353609
151930,339207
150187,350363
145361,344655
144859,348369
143787,353779
158238,349208
153075,356340
150813,352530
146919,348916
146375,346795
151732,348613
154949,351673
144645,342006
148579,351793
149733,350853
143701,351947
152660,356708
148689,348850
156047,347519
148764,353588
151294,352944
146387,349189
148024,347935
146304,350414
151241,346569
154117,350620
148123,347805
151380,347560
148405,352886
150323,350128
153783,354629
150380,346620
146721,350428
147290,346437
149463,351893
149394,354046
147262,352947
150571,343401
154005,352546
149206,349948
149353,350987
143038,347581
147551,344560
145594,352369
148779,348282
151662,349129
154817,351011
155687,358550
149630,357180
148987,345750
152585,348767
151550,353262
152420,343719
152461,354160
145319,348540
151709,354574
149711,347203
147596,346857
147807,357063
154052,352255
147439,348769
146089,346359
150679,353540
156359,351712
150081,342885
150975,347255
147033,359048
155294,350492
150395,343748
151676,347374
146989,348378
152701,352456
151231,349611
146344,349954
150126,349956
148575,346836
150345,353725
149208,348771
149399,348482
146734,350287
148978,349687
152424,348601
155517,350952
146330,356281
157518,352455
154826,348421
150533,347317
149048,349153
147791,344820
152633,356008
147803,350423
148539,346193
152794,350659
151379,345596
152836,352116
151596,349589
148732,350005
148375,350976
152518,352938
147878,347240
153753,345759
152500,349923
150910,347502
150010,351338
151156,344280
161152,353817
149644,350928
145078,346010
156056,349607
151929,352829
147951,357430
158277,349723
151742,354522
150930,347385
147540,350405
146632,349010
144408,350511
148663,348299
146670,345195
152048,349353
148996,351283
155594,348967
154777,349898
150519,351317
149106,351607
153643,348056
146374,348793
152130,352952
147884,350829
148734,345632
147876,354658
151820,348242
147539,347556
146637,345184
151749,349830
148661,349543
151143,349099
148887,347247
150852,344860
141890,358668
151473,354870
155861,349457
153287,349967
152881,351417
149242,349886
150572,348263
150772,353016
150305,346449
147374,355896
148886,344341
149447,348927
148480,352594
152646,350636
158027,346073
145815,352482
150406,350554
145439,346981
154119,351682
154459,352825
144743,356347
156146,350320
146570,348731
150717,348483
153475,344284
150465,351687
157260,344262
158704,350021
150437,349178
143969,352056
148846,341165
147318,352620
147582,348124
146434,345575
150247,349997
156662,351400
147736,348439
149113,345288
153689,354165
153835,351004
151535,347929
153245,354152
152753,351431
148793,345891
151356,352090
149054,344256
147154,346387
152007,350678
150213,351315
149408,350163
150923,344010
153123,352888
151243,354094
150615,353734
150885,348294
150162,348777
147551,346554
152488,351036
154455,351239
148311,347404
156096,353503
149443,352626
149229,351991
147162,347345
147494,345538
146986,351751
151119,354665
155050,346446
151668,343219
152701,354789
154243,350230
142096,352915
149470,353048
151116,346277
152268,348868
145874,346960
146819,350247
152500,353920
149631,350139
151749,343567
146962,353583
144833,349492
152407,348795
153774,343760
155161,351693
145155,350287
145773,350643
145339,346142
149868,347689
148054,346922
154156,356040
145399,346959
144490,348830
150649,347264
153772,353243
147461,349708
145998,349829
149528,352909
144825,351607
150055,352478
152620,343551
150689,350761
143962,352437
148302,350931
149045,352742
155735,357248
152893,354218
149819,346448
154141,347802
146696,349286
148899,347868
154467,350198
154751,354339
152310,348559
151552,349255
148147,349099
152356,352358
147381,353000
151817,349711
150891,349091
153603,353298
148653,352141
152012,351737
152508,360528
147159,349816
150494,351123
155051,350242
150356,351975
149024,348251
151444,353315
149130,355668
151401,350408
149574,349742
149942,348221
151457,348656
154308,345071
151429,349974
155213,347748
143586,353310
148579,350348
150746,350247
147359,354136
145965,344010
151951,351232
151938,346865
150915,348067
151250,350938
147247,352530
148426,347210
149663,351707
147825,354371
151049,347414
157479,347626
148475,349811
152047,352177
146729,349678
154236,347855
146935,350056
150660,350718
148044,348406
151619,346636
150036,351373
149861,350040
159326,349790
148008,347815
149852,348411
158484,348120
146374,346365
151749,354156
146596,348900
153259,344886
151036,348567
152062,353543
149118,348219
150775,355670
154656,348013
142805,346911
144835,346233
151314,353793
147929,347968
149063,351219
145266,344341
147139,347912
148722,351946
147705,345742
147260,349884
148666,351592
147019,355298
154243,352441
146874,352666
155749,349460
148816,348060
145409,349719
148044,346994
152955,353826
153339,352775
150507,353079
150909,354058
152001,349861
145386,347723
148160,351470
144213,353046
148580,352559
153002,353275
152269,354966
157235,351653
150527,353841
143181,349281
155342,353018
154055,345989
148158,354668
150704,344486
152465,350894
151217,349032
152202,346574
149644,351021
149877,351033
150279,354468
147503,350181
154500,352267
150020,350767
152171,354835
147296,353287
146600,349694
149712,350362
149201,355519
153778,349624
151917,352891
151709,347407
145431,347146
146940,352409
150639,352104
148900,353219
154080,348416
154241,353627
148163,350357
152767,350127
154413,355756
151015,354623
155134,343431
153360,351458
150677,347392
152773,349335
150615,348066
148688,354980
151134,354018
150115,351759
148847,352098
155600,352002
150700,352222
158634,351654
149063,349345
151784,351776
155005,349525
158631,349622
150960,349247
147501,349473
152541,350279
145826,357549
149134,346065
150860,346714
154710,351245
154545,350295
149913,347694
152922,351321
148984,352268
152091,346579
156057,349322
150496,345997
149050,350168
148419,350357
152266,352374
154229,347005
156722,351608
150171,349566
150516,354431
147999,350765
155098,348820
149761,349256
148503,348163
156907,355218
152561,348648
152265,345171
146820,349049
151372,353735
151645,352251
146546,350171
149286,355546
148720,348023
151669,350982
146816,346938
153444,347865
155644,349481
149039,351942
149972,356460
151602,352674
153805,347010
151651,349520
151256,348381
148473,348926
149268,353640
151940,351381
155322,353652
151797,352078
146186,347124
151369,353066
149709,345722
149228,352439
149307,351817
147218,353184
148986,345431
147519,349111
148846,349941
150371,350353
150551,352813
149318,352136
149517,352003
150107,350572
151449,355418
154053,349382
151961,350514
149093,348095
151891,349996
149224,352205
144369,345575
142577,349858
144581,347146
149250,352406
148041,343620
147723,343619
150129,355124
147916,349321
148006,343608
151928,344887
152474,349974
157705,351738
150956,351158
150184,353376
148184,350866
149383,349707
149840,353281
144448,355923
149186,350003
152370,349480
148195,353087
151563,348560
153135,345647
153406,350006
152457,351017
142854,349744
148215,346304
152851,348407
151248,347987
150015,353007
151382,349727
153574,352401
150486,351932
147601,349154
149430,343711
149343,351076
152836,352499
151304,347762
151731,350120
150467,348657
148854,355239
150193,349923
150685,350710
145579,346261
150566,347743
152933,346025
149652,352258
154972,352408
151772,347571
148671,358953
149513,352843
149130,351190
150762,356105
152387,342512
149077,349621
151450,350067
155551,351184
152946,347028
152610,351927
147423,342766
148311,350169
150767,351458
149682,349839
144861,350632
145211,347118
153245,352054
147603,348581
156572,345437
142973,348321
151419,348191
150002,346776
147609,351350
151279,350255
147490,348947
152719,348548
150211,355296
144816,353172
142332,348638
149102,350183
153623,355121
150573,355700
150172,353486
152175,349192
145594,347726
154507,352816
147173,347000
150119,346643
148850,348767
150473,353055
143851,349886
154819,351253
151726,353712
156356,351374
154480,346866
150036,352653
147030,351202
144501,349172
150054,348706
150693,348356
153307,350255
146993,347181
152513,348640
150226,345345
147553,348123
152448,348064
150840,351902
149257,354504
155937,353852
151927,353486
149651,352093
150877,351808
150275,352387
150549,347759
151434,352765
148092,346038
147480,351695
151140,347495
155961,347543
149030,348476
146797,345581
149246,349975
148469,353342
148965,349112
151504,351710
149589,350469
148120,353625
148597,349362
145818,350504
147282,357493
145532,353160
148368,346899
146569,353180
147764,346868
149046,349936
146204,350531
149939,352731
151076,348858
146954,351388
153523,355921
144984,343503
148761,346488
145305,353290
148910,348966
145813,349461
148182,352725
147658,356760
146253,345529
143470,346487
151787,349935
156325,350634
157031,351039
148444,348861
149855,353823
148527,346991
150240,350666
147095,352824
143930,350574
149885,348031
146126,349992
143984,348400
157508,348864
149262,354184
151277,349506
153771,348558
144672,347089
151306,350512
151587,345452
150263,344847
150499,350657
148330,345775
152287,348971
147312,352171
147482,352650
152294,355089
155333,347357
148778,352573
148403,350864
151290,354070
153391,351032
153061,352871
150854,353671
147994,348504
151991,348748
149749,345793
154354,350160
145547,350673
150447,347706
154078,350634
148435,348722
148024,348444
147048,352157
149119,352480
149366,353550
150432,346629
147207,349292
150261,352087
148090,345739
148834,355946
147349,350469
149107,348196
161289,354379
160776,352264
153627,350706
152490,348109
145958,344041
148151,346783
148041,347773
151693,351593
151527,352086
150343,347563
148924,352498
147072,351807
150017,349607
153602,347367
151351,352942
150572,349649
152079,347019
151848,350979
144888,351136
150059,345407
148653,355738
143568,342595
145799,344435
148988,353750
152610,351284
149275,348578
150829,350119
147160,352017
143178,346587
150297,352950
146992,351893
153708,350229
155487,351150
148825,347904
153772,347682
153016,349079
145525,352789
149895,349235
150826,348662
151654,347084
152140,346648
152133,350283
152145,353488
149012,353776
151199,351882
142876,348315
146305,348474
153801,351531
147911,352741
151036,353169
154769,343810
147189,349573
146966,346655
148442,348361
151395,355599
149352,347489
146908,344393
145026,350060
148829,349491
149301,348623
148308,352598
149172,351698
146536,350836
151737,349302
143123,350414
150457,349129
152116,350797
147316,351546
149819,351051
150923,347975
148056,348116
149957,346723
151303,353268
147036,349622
152641,348197
153461,352479
151016,348494
150048,351408
146318,354404
151565,353107
146155,349112
155031,350145
151665,356262
150837,349546
148755,350823
143118,350337
146219,352532
151155,350793
157629,351915
152341,351248
150980,358559
148286,352585
150387,347281
153043,346474
149197,344839
155982,356388
146141,347037
148810,353003
150166,351696
143821,344578
151788,356544
150246,351762
150255,355752
152513,351329
153300,350895
152537,347046
148517,349970
149853,350417
151118,345326
146026,349543
146724,350186
148650,347596
150246,351316
155663,346751
152521,348447
148601,350192
148011,347897
154850,351812
158644,349723
150529,347303
148486,352780
145533,351441
153083,352106
150916,352247
153685,353545
147126,352830
150761,350182
147932,348376
154032,350055
148257,353721
149724,346203
148900,348114
153143,353597
151355,352797
146824,348123
147999,349149
146693,349179
151599,349293
151050,342417
144828,348138
143970,350369
149872,357701
152205,345618
150534,348054
145118,348299
145093,346544
152742,348154
149540,343900
148779,349524
154162,348785
147481,351431
150428,350223
151321,353486
152593,355359
147298,350113
151130,346218
158691,351637
145216,353921
151372,349837
149273,351147
147385,346698
147369,354485
151574,351428
157323,349404
147490,344482
151711,348007
148232,346591
156250,349075
151722,351263
149564,352566
151960,350686
149982,350262
153501,351529
149413,358289
146454,350692
150779,350521
154936,355458
146216,349903
149234,347806
153178,353250
143928,348267
151978,350834
152381,352995
150675,352610
147564,344712
149977,342566
150295,347822
152958,355493
152098,350949
148892,349412
155123,350022
149839,353250
147430,350783
148614,351358
152715,343694
150617,349514
152811,350341
150219,347316
157864,350714
144733,347578
148685,352606
149734,348177
150282,354133
154605,350326
150694,352887
149637,357153
150217,350232
152376,354940
147820,346408
151426,355880
145051,345703
149751,349769
147022,348674
147935,346178
150893,345974
146442,351678
146873,345316
145206,345302
142953,352847
149521,349957
153677,351562
149425,347106
149260,349307
146690,350635
155007,351028
149211,355547
154092,348446
151145,349643
149168,352535
153422,353325
153107,344100
149648,348732
154098,348281
155633,350513
149793,351600
149191,351319
151280,353718
151112,351520
152554,351248
149192,352894
152261,351575
153316,346164
150561,350402
150485,344842
146033,353098
146291,342997
145379,347808
146065,349903
149510,349831
144893,355414
157103,350885
152338,348302
143462,351193
146349,345838
149661,351682
144583,350248
148546,348619
153450,348388
149482,346202
149787,344068
146833,348349
148243,352270
145726,347326
151152,355101
148570,347062
152477,356984
153912,348213
153406,350653
149890,354504
148406,353721
146129,347229
150375,352361
153034,346797
148922,344525
149452,352025
151949,344753
152732,343546
145519,349363
150632,354423
150619,353894
149522,345248
152823,350400
148848,352411
147387,352803
150873,354998
151454,355136
149312,352625
152518,345770
145200,349645
146601,345318
140285,352908
151649,355646
146866,343389
149200,352549
153192,349241
150161,348512
148607,347063
147317,353707
149240,351130
151907,349817
145205,350833
149784,353166
152474,347512
145507,347050
152117,352378
152161,355205
147210,353655
145242,349160
151370,345947
152556,342884
151831,347268
152412,353795
146262,347898
151846,351077
148166,350486
148225,342892
145080,353444
153479,356719
150554,349933
153174,353459
154778,348095
146404,351516
152033,356884
149960,354123
152891,348087
153503,347142
152595,350427
147414,348996
149600,349763
150835,354083
159988,351695
153879,355624
157338,350599
151311,349712
150670,352563
151939,351535
148331,349173
153926,345396
149502,346438
145656,351507
152754,351985
145040,344885
144168,349794
150912,351757
146993,346001
147120,346571
149488,353706
148454,344328
149296,351335
150860,353163
146305,343994
146129,349203
143361,345638
148766,350160
152101,348882
147779,344583
151585,352103
151709,352047
153133,348367
153129,351974
147822,345552
147290,345844
150153,346386
147898,349446
154594,348810
154363,356450
150301,349806
148649,351633
151615,351968
147925,350962
149605,350564
148323,353747
150334,346370
153568,355502
152348,352394
153616,346745
147107,353204
150569,353778
146890,355061
151217,348799
151030,355261
154099,351239
153476,345743
152066,347764
148403,352765
148495,355491
143512,345629
148582,349508
145095,347443
152940,356208
152852,347466
150437,354233
148803,347915
150452,352489
155076,346341
154266,355147
148582,342927
150533,351068
146457,350970
151267,347544
152337,347193
152846,352202
145158,346255
151596,350071
147267,340855
148809,343333
152492,350108
150943,353612
149482,344758
151919,352327
155169,352072
148028,347951
145731,349498
146325,356527
147014,345295
147877,351298
151824,350835
143404,350354
150746,350056
147538,350639
153477,349557
147294,344401
150024,348165
147035,350441
147845,350599
149177,351817
149276,356916
148340,344629
153568,352498
151740,350601
155866,350467
149123,347731
153373,349936
143362,351477
152019,351543
151175,345065
148817,352733
152199,351005
152775,356238
153269,346827
151327,347861
151901,344677
147869,349798
146537,352785
149154,348408
150590,348426
153007,349374
147500,349245
148452,353066
159406,350991
148031,348284
156073,352604
153039,346011
148236,351707
149663,349317
149320,356663
151497,348108
154319,351765
144821,349853
156400,347239
152460,353001
148264,342822
149602,343837
150947,345974
184129,378867
183112,382381
176043,384123
179432,375113
177649,385280
180738,384111
186645,380959
177228,384694
186163,381386
178529,376643
177938,383343
181928,387217
182242,377788
180885,376937
175359,383118
177814,379706
177255,375434
178379,383728
177527,379268
181346,377633
183199,378490
179207,378355
181753,383125
182400,376604
180423,381519
179138,383074
178284,377123
176322,380684
179135,374711
180504,382243
179410,376410
180689,382606
180146,381379
182120,378918
178006,375144
179626,384152
180765,380557
178811,385159
180887,380116
174389,373843
181450,385463
181460,379229
179996,382908
178884,377616
178631,381788
174609,382088
183465,383534
182010,381771
176562,379528
175328,379987
178782,380829
182153,377892
182633,381995
181691,376820
182429,374248
185549,381079
174610,380083
181485,380843
179828,385561
177632,383642
182267,386091
179983,380692
183795,383238
176730,377813
177320,379005
181371,374638
177193,379939
180383,382955
178729,376543
183468,379647
181381,377860
178713,377328
177980,382637
178720,380084
187570,383084
179843,381233
179359,382880
179375,372835
184795,377263
174522,378911
183518,381446
177725,383386
179136,377901
182142,378311
177039,378807
181346,382322
179764,380311
175577,383100
180608,377632
181835,381477
182017,381420
178210,374648
179949,380927
181968,385671
181687,376400
178769,377872
175979,376399
180862,383639
181004,378349
184738,382838
175086,374334
178880,374153
181373,383275
179679,381835
186416,381523
178839,382927
172525,379465
182308,380671
175576,376805
184158,380446
181277,376666
178912,377089
176901,378189
185873,381024
180979,385141
178453,381033
177803,381058
179430,381652
183973,384185
186042,382430
180086,380209
181351,378773
181023,381981
174786,374181
180444,380176
178425,382810
178647,379147
179523,381767
170858,379628
177677,381608
182391,378686
180382,385297
178369,381085
178922,380336
176585,375912
177795,379172
178156,375267
179411,379033
181859,376319
179933,379792
179748,380454
177358,378211
183095,385447
180745,384382
181790,384628
180693,381928
182554,382710
184783,378410
178635,380278
181716,376640
182148,380969
179972,383591
186046,377141
176905,379033
178463,375233
180246,381932
180083,383881
179295,383527
178483,376621
182608,378030
179809,379659
177449,378502
185416,378882
182884,372345
184708,382474
179915,379254
186058,382787
182908,381123
174282,370056
175999,378652
181846,382658
179633,383252
179545,378956
183399,381978
185383,381287
181237,383024
180403,386219
187118,377844
179966,386604
178575,380532
178118,377298
177674,377218
180258,380396
177278,380162
174123,380705
175937,382196
181379,381276
183451,377122
183803,378209
187314,378344
176572,377799
184315,381549
180258,381098
178521,379136
178652,376722
182813,379256
182055,382084
174288,379021
183240,384856
182610,377686
179253,380851
176897,383312
177566,377050
176091,379433
179841,376162
178771,376947
179014,375348
180700,377129
179060,381063
174633,378708
178107,381645
178345,383068
174574,380598
182801,382720
173148,381690
181335,387551
179068,382289
178848,375190
182048,381135
179040,382004
179283,382894
177244,382295
183560,378808
183136,380401
182171,381303
181680,380847
182297,386614
182195,375171
181246,382817
181997,383933
177758,377917
180093,381569
181740,379894
177706,376519
180002,380317
179407,385189
183926,379137
181494,382124
183461,376818
181969,377297
183191,376421
179701,375456
180364,377071
178014,376971
181226,378732
189722,375801
180309,378436
179856,377547
182714,377774
175055,378509
183568,384044
177320,379717
181795,381504
180875,385076
179788,382133
177732,380180
181320,383549
183556,387372
182159,378589
184415,383111
175609,377000
180061,376078
175730,377442
180363,379804
181713,373999
177572,374727
184057,380226
178498,381739
181971,382669
178900,381266
177602,379194
177669,381435
175411,387385
184809,386701
172261,379039
175921,384042
173724,377420
175753,380679
171171,379572
181904,382592
180128,376190
176740,381638
175886,380119
175832,380618
179119,376675
173606,378122
181286,375270
179716,377663
178918,376840
182063,379106
181093,380642
178910,382559
180097,376646
179578,380882
178020,383221
183515,383376
183802,375363
180229,382326
176753,379144
176291,383976
180794,383003
179163,378819
177428,380591
180417,381649
176254,371881
181077,378176
174965,378252
172241,375622
179342,372910
176895,382333
184842,378553
184341,384122
178064,376791
176943,382693
179316,382145
179000,381662
184381,377172
178899,379329
183812,378903
183913,377371
187968,379397
178800,374779
178497,379354
185299,379909
177665,377151
174259,381431
180274,376728
181582,379377
178852,381537
178891,380560
175690,372026
185448,378114
180637,378786
